Site,species,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,asi
T6_2023,Orbicella_annularis,1536.6,2565.6,18.6,22.25,ASI 3
T6_2023,Orbicella_annularis,1556.8,2664.3,22.1,33.73,ASI 3
T6_2023,Orbicella_annularis,1361.5,2831.5,36.8,61.24,ASI 3
T6_2023,Orbicella_annularis,1596.1,3387.4,96.4,131.75,ASI 3
T6_2023,Porites_spp.,830.5,3401.5,187.7,208.32,ASI 3
T6_2023,Porites_spp.,889.7,3458.7,11.2,7.17,ASI 3
T6_2023,Porites_spp.,882.7,3509,21.6,18.39,ASI 3
T6_2023,Orbicella_annularis,19.5,3054.5,30.9,43.44,ASI 3
T6_2023,Porites_astreoides,1128.5,3350.6,16.4,16.24,ASI 3
T6_2023,Orbicella_annularis,1941,4235.3,62.2,227.65,ASI 3
T6_2023,Orbicella_annularis,2234.5,4139.2,24.5,40.47,ASI 3
T6_2023,Orbicella_annularis,2270.1,4245.2,40.6,67.27,ASI 3
T6_2023,Orbicella_annularis,2161.4,4338.8,7.3,3.47,ASI 3
T6_2023,Orbicella_annularis,2136.2,4392.9,7.3,3.46,ASI 3
T6_2023,Orbicella_annularis,2163.6,4650.5,56,135.8,ASI 3
T6_2023,Orbicella_annularis,1938.2,4899.5,56.7,117.37,ASI 3
T6_2023,Porites_spp.,2349.7,4566.1,95.7,109.72,ASI 3
T6_2023,Porites_spp.,2386.6,4718,19.4,14.54,ASI 3
T6_2023,Orbicella_annularis,1877.7,5093.7,60.3,68.19,ASI 3
T6_2023,Orbicella_annularis,1475.8,4722.2,34.1,27.17,ASI 3
T6_2023,Orbicella_annularis,2165.4,5519.6,25.1,30.32,ASI 3
T6_2023,Porites_astreoides,1490.3,5758.5,18.8,22.68,ASI 3
T6_2023,Porites_astreoides,1590.6,6004.8,21.6,30.13,ASI 3
T6_2023,Orbicella_annularis,2983.6,4079,56.5,107.25,ASI 3
T6_2023,Orbicella_annularis,3207.1,4240.3,135.5,441.18,ASI 3
T6_2023,Orbicella_annularis,2883.2,4528.2,24.1,17.39,ASI 3
T6_2023,Orbicella_annularis,2879.6,4649.9,19.2,11.08,ASI 3
T6_2023,Orbicella_annularis,3023.8,4798.7,134.3,334.54,ASI 3
T6_2023,Orbicella_annularis,2841.3,5002.3,41.6,115.09,ASI 3
T6_2023,Orbicella_annularis,2398.8,4977.3,66.8,150.93,ASI 3
T6_2023,Orbicella_annularis,2510.7,4788,34.6,31.51,ASI 3
T6_2023,Orbicella_annularis,2481.8,5269.5,31.5,18.13,ASI 3
T6_2023,Agaricia_spp.,2477,5380.8,16.6,5.68,ASI 3
T6_2023,Agaricia_spp.,3133.4,5626.7,13.8,7.65,ASI 3
T6_2023,Porites_astreoides,3644.8,5778.7,67.4,182.62,ASI 3
T6_2023,Orbicella_annularis,3496.9,5661.8,14.6,9.8,ASI 3
T6_2023,Agaricia_spp.,3762.3,5909.9,17.9,11.75,ASI 3
T6_2023,Orbicella_annularis,4289.9,5859.9,28,53.67,ASI 3
T6_2023,Porites_spp.,4581.7,5619.4,27.7,34.81,ASI 3
T6_2023,Orbicella_annularis,3764.5,5306.3,29.4,51.17,ASI 3
T6_2023,Orbicella_annularis,3526.7,4222,10.1,6.27,ASI 3
T6_2023,Orbicella_annularis,3552.4,4283.1,4,1.16,ASI 3
T6_2023,Orbicella_annularis,3498.7,4293.3,7.3,3.69,ASI 3
T6_2023,Orbicella_annularis,5945.4,4675.9,12.5,10.77,ASI 3
T6_2023,Orbicella_annularis,8304,5012.6,60,73.85,ASI 3
T6_2023,Orbicella_annularis,8463.5,4894.6,82.7,98.67,ASI 3
T6_2023,Porites_astreoides,8340.4,4571.8,31.2,60.95,ASI 3
T6_2023,Porites_spp.,7302.6,4169.1,135.3,183.1,ASI 3
T6_2023,Porites_spp.,7750,4400.1,32.1,24.43,ASI 3
T6_2023,Porites_spp.,7705.6,4449.2,27.1,32.38,ASI 3
T6_2023,Porites_spp.,7711.6,4500.3,10.4,5.37,ASI 3
T6_2023,Siderastrea_spp.,7921.9,5525,13.4,10.05,ASI 3
T6_2023,Porites_spp.,7373.7,5760.1,159.7,286.04,ASI 3
T6_2023,Porites_spp.,7315,5838.1,3.3,0.68,ASI 3
T6_2023,Porites_spp.,8327.3,5919.8,157,229.87,ASI 3
T6_2023,Agaricia_spp.,8753.4,5297.7,27,30.54,ASI 3
T6_2023,Porites_astreoides,8662.3,5172.6,15.2,13.32,ASI 3
T6_2023,Porites_astreoides,9167.3,4293.2,11.4,8.25,ASI 3
T6_2023,Porites_astreoides,9139.4,4588.6,13.7,10.75,ASI 3
T6_2023,Porites_astreoides,8723.2,4265.4,22.6,16.66,ASI 3
T6_2023,Porites_spp.,8469.3,4164.1,28.3,12.55,ASI 3
T6_2023,Siderastrea_spp.,8775.3,4961.6,8.2,3.5,ASI 3
T6_2023,Porites_spp.,9030,5081.7,40.2,50.85,ASI 3
T6_2023,Orbicella_annularis,9755.6,3986.8,42.9,51.55,ASI 3
T6_2023,Orbicella_annularis,10325.5,4403.8,43.7,116.83,ASI 3
T6_2023,Porites_astreoides,10463.8,4362.5,35.9,48.87,ASI 3
T6_2023,Porites_astreoides,10520.1,4389.7,6.1,1.97,ASI 3
T6_2023,Orbicella_annularis,10510.2,4504.1,9.1,1.71,ASI 3
T6_2023,Orbicella_annularis,10458.4,4519.5,14.2,3.46,ASI 3
T6_2023,Porites_astreoides,10604.3,4834.7,18.4,17.6,ASI 3
T6_2023,Siderastrea_spp.,10609.5,4936.9,5.8,2.12,ASI 3
T6_2023,Siderastrea_spp.,10609.8,4971.2,11,7.17,ASI 3
T6_2023,Siderastrea_spp.,10694.1,5040.7,7,3.35,ASI 3
T6_2023,Siderastrea_spp.,10720.5,5042.7,5.1,1.73,ASI 3
T6_2023,Siderastrea_spp.,10652.1,5114,12.1,8.92,ASI 3
T6_2023,Siderastrea_spp.,10719,5106.8,4.2,1.17,ASI 3
T6_2023,Siderastrea_spp.,10707.3,5132.7,3.9,1.09,ASI 3
T6_2023,Siderastrea_spp.,10654.4,5149.5,7.2,3.08,ASI 3
T6_2023,Orbicella_annularis,10838.7,4113.2,37.3,91.71,ASI 3
T6_2023,Orbicella_annularis,11017,4175.3,40.4,42.51,ASI 3
T6_2023,Orbicella_annularis,10972.9,4369.4,21.9,27.2,ASI 3
T6_2023,Orbicella_annularis,11034.3,4409.4,10.6,4.44,ASI 3
T6_2023,Porites_astreoides,9464.7,4676,22.3,24.44,ASI 3
T6_2023,Agaricia_spp.,9600.9,4450.8,8.2,2.58,ASI 3
T6_2023,Orbicella_annularis,9805.6,5182.3,41.3,72.05,ASI 3
T6_2023,Porites_astreoides,9366.1,5513.3,13.5,10.51,ASI 3
T6_2023,Orbicella_annularis,9561.4,5754.7,19.9,19.41,ASI 3
T6_2023,Orbicella_annularis,9527.3,5860.6,43.9,41.31,ASI 3
T6_2023,Porites_spp.,13366.5,6590,117.4,115.52,ASI 3
T6_2023,Porites_astreoides,13429.2,6812.4,13.9,12.44,ASI 3
T6_2023,Porites_astreoides,11887.7,6114.6,15.3,15.81,ASI 3
T6_2023,Porites_astreoides,12011.9,6221.2,20.5,26.8,ASI 3
T6_2023,Porites_astreoides,12143.6,6583.8,17.8,19.93,ASI 3
T6_2023,Porites_astreoides,12142.2,6541,8.6,5,ASI 3
T6_2023,Porites_astreoides,12087.8,6651.6,11.3,7.84,ASI 3
T6_2023,Porites_astreoides,13925.6,7163.2,32.1,65.11,ASI 3
T6_2023,Orbicella_annularis,13817.5,7444.1,74.7,143.11,ASI 3
T6_2023,Porites_astreoides,13263.8,7128.5,18.7,17.13,ASI 3
T6_2023,Porites_astreoides,13816.8,7835.3,9.6,6.42,ASI 3
T6_2023,Porites_astreoides,13098.7,7791.2,21.9,25.04,ASI 3
T6_2023,Porites_astreoides,12406.1,7722.4,10.4,5.89,ASI 3
T6_2023,Orbicella_annularis,12282.4,7660.5,33.6,37.06,ASI 3
T6_2023,Porites_spp.,12172.4,7878.7,33.5,44.98,ASI 3
T6_2023,Agaricia_spp.,12899.5,7253.3,7.5,3.86,ASI 3
T6_2023,Porites_astreoides,12680.2,7106,9.1,5.71,ASI 3
T6_2023,Porites_astreoides,12264,7137,14.4,13.75,ASI 3
T6_2023,Porites_astreoides,12617.9,7028.7,5.4,1.82,ASI 3
T6_2023,Porites_astreoides,11720.3,7383.7,9.1,5.45,ASI 3
T6_2023,Montastraea_cavernosa,11373.6,7352.2,49.1,58.46,ASI 3
T6_2023,Porites_astreoides,11154.1,7515.7,16.2,17.87,ASI 3
T6_2023,Porites_spp.,11157,7631.4,74,109.48,ASI 3
T6_2023,Agaricia_spp.,10674.6,7299.3,28.7,27.81,ASI 3
T6_2023,Agaricia_spp.,10617.1,7331.2,20.4,16.11,ASI 3
T6_2023,Porites_astreoides,10284.6,7951.7,34.8,73.5,ASI 3
T6_2023,Porites_astreoides,10414.2,7988.4,21.7,27.61,ASI 3
T6_2023,Porites_astreoides,10481.5,8028.5,14.8,13,ASI 3
T6_2023,Agaricia_spp.,10490.6,7930.3,8.9,4.99,ASI 3
T6_2023,Siderastrea_spp.,10292,7775.8,9.1,5.46,ASI 3
T6_2023,Siderastrea_spp.,10012.8,7811.4,21.9,24.46,ASI 3
T6_2023,Siderastrea_spp.,10304.7,7841.1,4.3,1.41,ASI 3
T6_2023,Agaricia_spp.,10450.3,7737.3,19.5,9.42,ASI 3
T6_2023,Porites_astreoides,9628.4,7965,37,40.96,ASI 3
T6_2023,Porites_astreoides,9664.9,7919,10.7,5.3,ASI 3
T6_2023,Porites_astreoides,9767.4,7946,5.4,1.97,ASI 3
T6_2023,Porites_astreoides,9529.6,7663.3,38.9,90.46,ASI 3
T6_2023,Porites_astreoides,9819.1,7569.7,10,6.91,ASI 3
T6_2023,Siderastrea_spp.,9555.9,6768.1,48.3,142.21,ASI 3
T6_2023,Porites_astreoides,9756.8,6309.5,13.7,12.21,ASI 3
T6_2023,Porites_astreoides,10195.1,6337.6,20.8,27.53,ASI 3
T6_2023,Porites_spp.,10544.7,7144.6,13.5,10.8,ASI 3
T6_2023,Porites_spp.,10521.5,7234.9,53.9,67.2,ASI 3
T6_2023,Porites_spp.,10460.1,7103.1,24.8,22.09,ASI 3
T6_2023,Porites_astreoides,10048.9,6916.1,9.5,5.09,ASI 3
T6_2023,Porites_astreoides,9748.3,6854.1,5.9,2.39,ASI 3
T6_2023,Porites_astreoides,9741.9,7048.7,11.4,9.02,ASI 3
T6_2023,Porites_astreoides,8513.1,7065.6,52.8,132.51,ASI 3
T6_2023,Porites_astreoides,8095.4,7043.3,8,4.36,ASI 3
T6_2023,Orbicella_annularis,8130.4,6890.6,16.9,14.78,ASI 3
T6_2023,Porites_astreoides,7461.3,6619.6,20.6,28.37,ASI 3
T6_2023,Orbicella_annularis,7849.5,6069.8,34.7,26.69,ASI 3
T6_2023,Porites_astreoides,8694.8,6195.4,38,39.92,ASI 3
T6_2023,Porites_spp.,9173.3,6474.1,29.3,18.45,ASI 3
T6_2023,Orbicella_annularis,8535.6,7659.1,41.2,40.51,ASI 3
T6_2023,Agaricia_spp.,8396.5,7748.1,16,12.48,ASI 3
T6_2023,Orbicella_annularis,8021.8,8006.7,17.9,19.43,ASI 3
T6_2023,Orbicella_annularis,7137.9,7968.4,23.7,25.64,ASI 3
T6_2023,Orbicella_annularis,7448.6,6813.6,20.3,15.71,ASI 3
T6_2023,Orbicella_annularis,8148.5,6441.8,13.7,10.22,ASI 3
T6_2023,Orbicella_annularis,8133.8,6536,7.1,3.02,ASI 3
T6_2023,Orbicella_annularis,8001.9,6615.9,10,4.95,ASI 3
T6_2023,Orbicella_annularis,6332.2,7905.8,75.6,202.16,ASI 3
T6_2023,Orbicella_annularis,6080,7636.4,62.1,95.82,ASI 3
T6_2023,Siderastrea_spp.,6028.7,7934.6,46.2,70.28,ASI 3
T6_2023,Porites_astreoides,6035.8,8006,24.7,40.27,ASI 3
T6_2023,Agaricia_spp.,6709.4,7700.3,3.4,0.73,ASI 3
T6_2023,Agaricia_spp.,6704.2,7723.6,9.2,5.77,ASI 3
T6_2023,Agaricia_spp.,6663.5,7564.4,11.2,7.16,ASI 3
T6_2023,Orbicella_annularis,6501.7,7558.9,7.4,1.69,ASI 3
T6_2023,Orbicella_annularis,6491.9,7608,10.3,4.76,ASI 3
T6_2023,Porites_astreoides,6400.1,7400.7,21.5,28.06,ASI 3
T6_2023,Siderastrea_spp.,6413.4,7286.1,9.1,5.3,ASI 3
T6_2023,Porites_astreoides,6455.3,7227.2,6.8,3.15,ASI 3
T6_2023,Orbicella_annularis,5609.7,7215.7,35.3,74.81,ASI 3
T6_2023,Porites_spp.,5976.6,7235.1,59.3,71.07,ASI 3
T6_2023,Agaricia_spp.,5910.4,7233.7,12.1,6.5,ASI 3
T6_2023,Orbicella_annularis,5658.1,6999.2,35.4,34.58,ASI 3
T6_2023,Orbicella_annularis,5089,7678.9,36.3,67.54,ASI 3
T6_2023,Orbicella_annularis,5209.8,7749.8,15.9,17.09,ASI 3
T6_2023,Porites_astreoides,5564.3,7553.8,45.6,76.65,ASI 3
T6_2023,Porites_astreoides,5445.7,7732,15.1,14.28,ASI 3
T6_2023,Siderastrea_spp.,4831.3,7917.4,5.7,2.27,ASI 3
T6_2023,Porites_spp.,4921.3,7150.5,50.9,58.63,ASI 3
T6_2023,Porites_spp.,5362.8,6928.4,56.3,91.75,ASI 3
T6_2023,Porites_spp.,5596.6,6910.5,65,78.97,ASI 3
T6_2023,Porites_astreoides,6267.4,6981.1,13.3,10.68,ASI 3
T6_2023,Orbicella_annularis,4098.4,6361.1,62.4,101.7,ASI 3
T6_2023,Orbicella_annularis,4135.1,6471.8,38.6,89.59,ASI 3
T6_2023,Porites_astreoides,3638.1,6334.1,28.4,32.75,ASI 3
T6_2023,Porites_spp.,3695.8,6576.4,46.1,78.42,ASI 3
T6_2023,Porites_spp.,3851.5,6676.3,76.2,186.68,ASI 3
T6_2023,Porites_spp.,3769.8,6857.1,83.2,205.59,ASI 3
T6_2023,Orbicella_annularis,4144.7,7245.8,55.7,111.99,ASI 3
T6_2023,Montastraea_cavernosa,4469,7576.4,53,76.11,ASI 3
T6_2023,Montastraea_cavernosa,4366.4,7500.7,12.7,6.6,ASI 3
T6_2023,Montastraea_cavernosa,4217.5,7473.7,47.5,45.1,ASI 3
T6_2023,Montastraea_cavernosa,4269,7579.9,11.1,4.94,ASI 3
T6_2023,Porites_astreoides,4633,7667.5,7.7,4.13,ASI 3
T6_2023,Porites_spp.,4015.9,7730.6,41.6,40.24,ASI 3
T6_2023,Porites_astreoides,3616.9,7546.6,22.7,33.24,ASI 3
T6_2023,Porites_astreoides,3631.4,7622.4,19.8,24.25,ASI 3
T6_2023,Siderastrea_spp.,3706.4,7526,96.8,233.71,ASI 3
T6_2023,Siderastrea_spp.,3842.8,7548.8,12.7,8.36,ASI 3
T6_2023,Siderastrea_spp.,3685.5,7760.8,73,165.52,ASI 3
T6_2023,Siderastrea_spp.,3534,7823.3,6.9,3.17,ASI 3
T6_2023,Siderastrea_spp.,3560,7876.9,10.2,4.74,ASI 3
T6_2023,Porites_astreoides,3374.9,7662.3,11,8.32,ASI 3
T6_2023,Porites_astreoides,3221.5,7431.1,17.9,19.56,ASI 3
T6_2023,Porites_astreoides,2634.6,6917.5,18.6,15.79,ASI 3
T6_2023,Porites_astreoides,2489.1,6963.3,20.1,20.88,ASI 3
T6_2023,Porites_astreoides,2638.3,6999,43.6,45.55,ASI 3
T6_2023,Orbicella_annularis,2870.6,6864.5,48.6,49.18,ASI 3
T6_2023,Orbicella_annularis,2942.3,6827.4,19.6,18.71,ASI 3
T6_2023,Orbicella_annularis,2647.8,6736.6,20.1,23.67,ASI 3
T6_2023,Porites_astreoides,2627.6,6200,21.9,24.91,ASI 3
T6_2023,Orbicella_annularis,3256.3,6037.3,50.3,108,ASI 3
T6_2023,Orbicella_annularis,3233.5,6451.1,25.3,36.48,ASI 3
T6_2023,Porites_spp.,4259.5,6765.2,98.5,115.44,ASI 3
T6_2023,Siderastrea_spp.,1662.6,8288.4,7.3,3.59,ASI 3
T6_2023,Orbicella_annularis,2376.6,8519.2,23,31.72,ASI 3
T6_2023,Orbicella_annularis,2196.5,8586.7,23.8,24.83,ASI 3
T6_2023,Porites_astreoides,2261.4,8437.4,35.5,47.12,ASI 3
T6_2023,Porites_astreoides,1722.1,8867.4,39.6,75.88,ASI 3
T6_2023,Porites_astreoides,1703.4,8710.7,11.5,7.47,ASI 3
T6_2023,Orbicella_annularis,2508.1,9634,30.2,25.05,ASI 3
T6_2023,Orbicella_annularis,3180.6,9880.6,40.6,87.83,ASI 3
T6_2023,Orbicella_annularis,3572.5,9537.8,31.9,43.57,ASI 3
T6_2023,Porites_astreoides,4171.5,9801,40.9,59.47,ASI 3
T6_2023,Porites_astreoides,4274.8,9873.9,23.3,21.98,ASI 3
T6_2023,Porites_astreoides,4324.5,9739,41.4,65.25,ASI 3
T6_2023,Siderastrea_spp.,4386.1,9884.2,19.4,19.21,ASI 3
T6_2023,Agaricia_spp.,4475.5,9472.4,11.4,6.03,ASI 3
T6_2023,Orbicella_annularis,4111,9294.3,21.7,21.13,ASI 3
T6_2023,Orbicella_annularis,4090.9,9361.3,17.4,18.98,ASI 3
T6_2023,Orbicella_annularis,3451.3,9112.3,18.4,21.03,ASI 3
T6_2023,Porites_astreoides,3622.8,8490.2,22.8,34.22,ASI 3
T6_2023,Porites_astreoides,3829,8647.6,20.1,25.02,ASI 3
T6_2023,Porites_astreoides,3842,8703.4,10.7,7.28,ASI 3
T6_2023,Orbicella_annularis,2580.1,8453.9,59.8,33.77,ASI 3
T6_2023,Orbicella_annularis,4925.9,9309.9,35.6,34.06,ASI 3
T6_2023,Orbicella_annularis,5127.2,9315.4,33.5,34.59,ASI 3
T6_2023,Orbicella_annularis,4959.2,9488.7,42.2,62.83,ASI 3
T6_2023,Orbicella_annularis,5018.3,9739.7,44.6,83.8,ASI 3
T6_2023,Orbicella_annularis,5137.5,9700.2,37.8,79.78,ASI 3
T6_2023,Orbicella_annularis,5960.2,9111,47.4,73.66,ASI 3
T6_2023,Orbicella_annularis,6132.1,9453.3,28.5,31.85,ASI 3
T6_2023,Orbicella_annularis,5962.8,9472,17.2,14.84,ASI 3
T6_2023,Orbicella_annularis,5681.1,9748.1,53.6,90.55,ASI 3
T6_2023,Orbicella_annularis,6261.5,9908.1,25.5,44.12,ASI 3
T6_2023,Orbicella_annularis,6237.1,9687.6,62.9,25.01,ASI 3
T6_2023,Orbicella_annularis,6406.3,9678.5,47,45.55,ASI 3
T6_2023,Orbicella_annularis,6268.8,9728.8,12.4,6.81,ASI 3
T6_2023,Orbicella_annularis,6402.3,9793.6,28.2,25.91,ASI 3
T6_2023,Porites_spp.,4709,9430,22.7,29.3,ASI 3
T6_2023,Orbicella_annularis,6942.1,8942,33.6,27.75,ASI 3
T6_2023,Orbicella_annularis,7087.7,8968.2,21,23.38,ASI 3
T6_2023,Orbicella_annularis,6904.8,9044.5,21.4,24.01,ASI 3
T6_2023,Orbicella_annularis,7102.4,9087.1,9.4,4.87,ASI 3
T6_2023,Porites_astreoides,5530.4,9020.5,12.4,9.38,ASI 3
T6_2023,Porites_spp.,5347.5,9225.8,74.2,93.5,ASI 3
T6_2023,Orbicella_annularis,5422.5,8814.1,40.5,31.48,ASI 3
T6_2023,Orbicella_annularis,5061.8,8411.1,18.6,16.06,ASI 3
T6_2023,Orbicella_annularis,5172.8,8463.4,47.9,62.94,ASI 3
T6_2023,Orbicella_annularis,5121.5,8471.4,6.9,3.24,ASI 3
T6_2023,Porites_astreoides,6065,8515.6,17.9,14.71,ASI 3
T6_2023,Porites_astreoides,6082.8,8712.9,18,7.78,ASI 3
T6_2023,Porites_astreoides,6057.4,8781.8,7,1.81,ASI 3
T6_2023,Porites_astreoides,6018.5,8799,5.2,1.68,ASI 3
T6_2023,Porites_astreoides,5925.5,8808.2,5.1,1.79,ASI 3
T6_2023,Porites_spp.,6253.4,8136.6,21.2,15.93,ASI 3
T6_2023,Orbicella_annularis,7814.2,9462.9,38.6,63.68,ASI 3
T6_2023,Orbicella_annularis,7876.3,9610.4,7,2.98,ASI 3
T6_2023,Orbicella_annularis,7899.5,9655.1,27.9,31,ASI 3
T6_2023,Orbicella_annularis,7922.4,9974.7,15.5,11.7,ASI 3
T6_2023,Orbicella_annularis,7442.7,8991.4,15.8,15.75,ASI 3
T6_2023,Orbicella_annularis,7539.5,9034.2,15.5,15.12,ASI 3
T6_2023,Orbicella_annularis,7687,9044.5,8.3,4.78,ASI 3
T6_2023,Orbicella_annularis,7743.4,9161.6,13.7,9.42,ASI 3
T6_2023,Orbicella_annularis,7933,9222.6,43.2,16.26,ASI 3
T6_2023,Porites_astreoides,7356.6,8971.2,19.4,19.13,ASI 3
T6_2023,Porites_astreoides,7246.6,8523.5,29.8,40.58,ASI 3
T6_2023,Porites_astreoides,7295.7,8574.5,17.9,17.51,ASI 3
T6_2023,Porites_astreoides,8329.7,8239.8,12,8.87,ASI 3
T6_2023,Orbicella_annularis,8207.6,8637.4,41.6,49.19,ASI 3
T6_2023,Orbicella_annularis,8200.5,8779.2,26.2,30.76,ASI 3
T6_2023,Porites_astreoides,8452.3,8817,13,9.87,ASI 3
T6_2023,Porites_astreoides,8246.1,9168.6,9.6,6.64,ASI 3
T6_2023,Porites_astreoides,9082.9,9291.1,22.3,32.13,ASI 3
T6_2023,Porites_astreoides,8955.3,9383.7,15.9,17.17,ASI 3
T6_2023,Porites_astreoides,9159.8,9234,23.2,17.73,ASI 3
T6_2023,Porites_astreoides,9016.8,9089.9,11.6,6.63,ASI 3
T6_2023,Porites_astreoides,8969.4,9121.5,6.6,2.3,ASI 3
T6_2023,Porites_astreoides,8948,9156.5,10.7,6.78,ASI 3
T6_2023,Porites_astreoides,8810.3,9006.7,26.8,38.07,ASI 3
T6_2023,Porites_astreoides,8748.4,9538.7,7.9,4.34,ASI 3
T6_2023,Porites_astreoides,8921.1,9581.6,10.7,7.95,ASI 3
T6_2023,Porites_astreoides,8924,9710.3,12.6,8.75,ASI 3
T6_2023,Siderastrea_spp.,9386.4,9712.9,7.4,3.66,ASI 3
T6_2023,Porites_astreoides,9300.8,9472.7,6.4,2.56,ASI 3
T6_2023,Porites_astreoides,9264.7,9504.5,8.2,4.85,ASI 3
T6_2023,Siderastrea_spp.,9343.2,8357.1,15.4,8.98,ASI 3
T6_2023,Siderastrea_spp.,9249.6,8395.5,28.1,28.37,ASI 3
T6_2023,Siderastrea_spp.,9294.4,8395.5,7.5,2.09,ASI 3
T6_2023,Siderastrea_spp.,9399.7,8470.1,25.1,19.97,ASI 3
T6_2023,Siderastrea_spp.,9234.6,8463.2,13.8,10.54,ASI 3
T6_2023,Siderastrea_spp.,9298.8,8526,16.7,14.5,ASI 3
T6_2023,Siderastrea_spp.,9166.5,7824.3,9.2,4.36,ASI 3
T6_2023,Siderastrea_spp.,9283.3,7854.7,6.1,2.02,ASI 3
T6_2023,Siderastrea_spp.,9304.6,7852.5,5.2,1.77,ASI 3
T6_2023,Siderastrea_spp.,9188.6,7908.8,4.2,1.25,ASI 3
T6_2023,Siderastrea_spp.,9176.7,7934.9,9.7,5.88,ASI 3
T6_2023,Siderastrea_spp.,9236.5,8025.4,6.8,2.7,ASI 3
T6_2023,Siderastrea_spp.,9001.9,8052.1,13.9,6.9,ASI 3
T6_2023,Siderastrea_spp.,9222.4,8084.1,12.4,8.87,ASI 3
T6_2023,Siderastrea_spp.,9040,8103.4,12.7,6.37,ASI 3
T6_2023,Siderastrea_spp.,8988.7,8176.6,17.6,9.48,ASI 3
T6_2023,Porites_spp.,9477.7,8902,41.4,34.68,ASI 3
T6_2023,Porites_astreoides,9654.5,9051.1,122.1,454.12,ASI 3
T6_2023,Porites_astreoides,9542.5,8953.6,30.4,54.54,ASI 3
T6_2023,Porites_astreoides,9499.3,9011.4,6.9,3.4,ASI 3
T6_2023,Siderastrea_spp.,9953.6,9237.4,15.9,15.21,ASI 3
T6_2023,Porites_astreoides,9714.8,9349.1,51.5,145.4,ASI 3
T6_2023,Porites_astreoides,9563.3,9703.4,18.2,21.03,ASI 3
T6_2023,Porites_astreoides,10817.6,9575.7,19.6,14.65,ASI 3
T6_2023,Porites_astreoides,10816.4,9683.4,17.7,9.75,ASI 3
T6_2023,Porites_astreoides,11065.4,9768.8,24.8,21.03,ASI 3
T6_2023,Porites_astreoides,11211.8,9326.6,15.2,16.19,ASI 3
T6_2023,Porites_astreoides,11388,9660.3,16.3,13.97,ASI 3
T6_2023,Porites_astreoides,10284.4,9174.1,10.1,7.14,ASI 3
T6_2023,Porites_astreoides,10468.6,9087.6,24.7,30.94,ASI 3
T6_2023,Porites_astreoides,10744.1,8729.9,24.8,36.9,ASI 3
T6_2023,Porites_spp.,10187.5,8814.1,117.7,217.45,ASI 3
T6_2023,Porites_astreoides,10043.1,8080.3,24.7,38.29,ASI 3
T6_2023,Siderastrea_spp.,10551.6,8230.8,78.4,44.31,ASI 3
T6_2023,Porites_spp.,11325.2,8209.9,61.8,62.84,ASI 3
T6_2023,Porites_spp.,11345.1,8247.3,5.8,1.45,ASI 3
T6_2023,Porites_astreoides,11399.9,8615.6,61.4,61.33,ASI 3
T6_2023,Porites_astreoides,11422.6,8552.4,5.9,2.33,ASI 3
T6_2023,Porites_astreoides,11427.7,8580.7,5.5,2.16,ASI 3
T6_2023,Porites_astreoides,11466.3,8601.5,4,1.14,ASI 3
T6_2023,Porites_astreoides,11469.5,8616.3,3.6,0.87,ASI 3
T6_2023,Porites_astreoides,11802.1,8262.5,17.9,21.08,ASI 3
T6_2023,Porites_astreoides,11888.4,8680.4,30.5,38.94,ASI 3
T6_2023,Porites_astreoides,11968.2,8788.9,64.6,45.36,ASI 3
T6_2023,Porites_astreoides,12269.6,8849.5,28.6,54.01,ASI 3
T6_2023,Porites_astreoides,12293.7,9054.3,11.4,9.21,ASI 3
T6_2023,Porites_astreoides,11793.5,9067.9,16.5,18.86,ASI 3
T6_2023,Porites_astreoides,11747,9126.2,17.1,20.48,ASI 3
T6_2023,Porites_astreoides,12601,8872.3,17.1,17.65,ASI 3
T6_2023,Porites_astreoides,12762.1,8950.1,9.1,5.62,ASI 3
T6_2023,Agaricia_spp.,12383.8,8912.2,22.3,12.86,ASI 3
T6_2023,Agaricia_spp.,12331,8953.1,35.7,29.43,ASI 3
T6_2023,Orbicella_annularis,13968,9189.2,23.5,31.05,ASI 3
T6_2023,Porites_astreoides,12986.3,9691.9,18.5,13.27,ASI 3
T6_2023,Orbicella_annularis,12681.7,9712.5,29.2,52.68,ASI 3
T6_2023,Orbicella_annularis,12642.3,9375,18.4,20.33,ASI 3
T6_2023,Orbicella_annularis,12812.9,9217.9,67.9,136.62,ASI 3
T6_2023,Siderastrea_spp.,12592.6,9331.3,9.5,5.85,ASI 3
T6_2023,Porites_astreoides,13407.7,9007.1,28.2,33.28,ASI 3
T6_2023,Siderastrea_spp.,12278,9639.1,12,8.58,ASI 3
T6_2023,Siderastrea_spp.,12402.5,9672.1,10.1,6.22,ASI 3
T6_2023,Siderastrea_spp.,12189.6,9599.8,32.8,15.14,ASI 3
T6_2023,Porites_astreoides,11642,8793.7,10.6,5.03,ASI 3
T6_2023,Porites_astreoides,11720.9,8889.4,9.7,5.54,ASI 3
T7_2023,Porites_astreoides,3216.7,12645,29.5,49.29,ASI 3
T7_2023,Orbicella_annularis,6527.5,13273.1,64.8,189.02,ASI 3
T7_2023,Porites_astreoides,6976.7,13414.9,73.9,331.28,ASI 3
T7_2023,Porites_astreoides,6083.1,12756.8,44.2,89.16,ASI 3
